-0.053858	0.130106	-0.004049	0.082219	-0.032086	0.086975	-0.036179	-0.005639	-0.111299	0.027444	0.011287	0.028934
-0.108192	0.148935	0.014553	0.084225	-0.040909	0.064458	-0.054334	0.018829	0.018602	0.002006	-0.008823	-0.022517
-0.054571	0.163575	0.054526	0.068698	-0.040164	0.083824	0.053621	0.01464	0.039973	-0.015527	0.000745	0.019366
-0.02042	0.137867	0.03395	0.064286	-0.043086	0.060963	0.034151	-0.025708	-0.020576	-0.004412	-0.002922	-0.022861
-0.058851	0.136425	-0.006173	0.085829	-0.048701	0.082277	-0.038431	-0.001442	-0.040123	0.021543	-0.005615	0.021314
-0.120955	0.129346	0.010319	0.09047	-0.078438	0.036956	-0.062104	-0.007079	0.016492	0.004641	-0.029737	-0.045321
-0.047567	0.158371	0.050381	0.074771	-0.041597	0.077464	0.073388	0.029025	0.040062	-0.015699	0.036841	0.040508
-0.052606	0.156574	0.047201	0.066349	-0.066177	0.070932	-0.005039	-0.001797	-0.00318	-0.008422	-0.02458	-0.006532
-0.08586	0.143198	-0.006576	0.073109	-0.059473	0.054202	-0.033254	-0.013376	-0.053777	0.00676	0.006704	-0.01673
-0.122421	0.125603	0.005398	0.093679	-0.070417	0.038904	-0.036561	-0.017595	0.011974	0.02057	-0.010944	-0.015298
-0.057953	0.156567	0.036233	0.081646	-0.03793	0.074599	0.064468	0.030964	0.030835	-0.012033	0.032487	0.035695
0.003093	0.136879	0.093399	0.037701	-0.044404	0.107086	0.061046	-0.019688	0.057166	-0.043945	-0.006474	0.032487
-0.050322	0.124961	-0.02427	0.091673	-0.042399	0.097346	-0.053415	-0.011918	-0.117669	0.053972	0.002005	-0.00974
-0.120206	0.124147	-0.007336	0.110982	-0.072938	0.036727	-0.069884	-0.000814	0.016934	0.019309	-0.030539	-0.060619
-0.063618	0.160969	0.049158	0.100554	-0.065374	0.078724	0.056588	0.036822	0.056494	-0.010428	0.007564	0.041997
-0.028208	0.160475	0.052753	0.092876	-0.045149	0.084798	0.03541	-0.000494	0.003595	-0.007678	0.020225	0.006074
-0.049362	0.142612	-0.007648	0.076375	-0.031742	0.0695	-0.021154	-0.017863	-0.060401	-0.016501	0.013407	-0.015298
-0.103312	0.138066	-0.009508	0.10044	-0.059358	0.073568	-0.05395	-0.004546	-0.00186	0.024065	-0.027616	0.004068
-0.058742	0.156848	0.029624	0.107372	-0.048128	0.088006	0.04457	0.018782	0.039132	0.006932	0.01123	0.014438
-0.014607	0.164786	0.063521	0.097231	-0.042685	0.106112	0.044135	0.007938	0.033897	-0.010141	0.005443	0.018106
-0.031279	0.153508	0.022501	0.077865	-0.029851	0.083709	-0.016672	-0.011278	-0.04102	-0.019366	0.012834	-0.022403
-0.065451	0.145003	-0.011466	0.111039	-0.035523	0.077235	-0.034172	-0.008505	-0.033967	0.033174	-0.005672	-0.006474
-0.090066	0.154262	0.021772	0.116425	-0.05953	0.082048	-0.024615	0.009259	0.033238	0.005386	-0.024007	0.004813
-0.030334	0.126595	0.132553	0.064343	-0.024809	0.119863	0.059732	-0.027667	0.110781	-0.052082	0.034721	0.037815
-0.021112	0.15732	0.03279	0.107945	-0.042055	0.090413	0.009222	0.030725	-0.099763	0.043602	-0.017246	-0.02945
-0.060915	0.149606	-0.013682	0.134989	-0.042456	0.099408	-0.039803	-0.007714	-0.046472	0.027044	-0.000401	0.008995
-0.10886	0.149968	0.024889	0.104966	-0.066692	0.087204	-0.047945	0.000362	0.038571	-0.030023	-0.024236	-0.012204
-0.050323	0.124794	0.107797	0.069099	-0.042513	0.116024	0.058537	-0.025174	0.082908	-0.035867	0.024179	0.02882
-0.033584	0.159824	0.078758	0.090413	-0.038216	0.074026	0.016739	0.03503	-0.029039	0.021314	0.004297	-0.041998
-0.066872	0.147497	0.032256	0.084397	-0.033117	0.068927	-0.033288	-0.012327	-0.046502	-0.006016	0.005099	-0.005099
-0.115423	0.155044	0.035412	0.113503	-0.062624	0.081074	-0.048551	0.007547	0.003156	0.029106	-0.029507	0.012147
-0.072552	0.166625	0.093913	0.118029	-0.069041	0.086746	0.042871	0.011581	0.058501	0.004526	-0.006417	0.005672
-0.03353	0.169882	0.056143	0.141463	-0.047785	0.090069	0.039022	0.003257	-0.03777	0.023434	0.021256	0.003323
-0.10136	0.14608	0.01503	0.097002	-0.048931	0.06887	-0.06783	-0.023802	-0.041113	-0.044461	-0.001146	-0.021199
-0.134049	0.122293	0.022182	0.103591	-0.084339	0.042055	-0.032689	-0.023787	0.007152	0.006589	-0.035408	-0.026815
-0.097167	0.161131	0.052513	0.134301	-0.075802	0.077177	0.036882	0.038838	0.030331	0.03071	0.008537	0.035122
-0.04827	0.166083	0.075424	0.116654	-0.060046	0.086345	0.048897	0.004952	0.022911	-0.017647	0.015756	0.009168
-0.035271	0.154676	0.037807	0.103247	-0.047326	0.074943	0.012999	-0.011407	-0.037617	-0.013407	0.01272	-0.011402
-0.098403	0.143705	0.008841	0.123873	-0.065661	0.072021	-0.063132	-0.010971	-0.028966	0.020626	-0.018335	-0.002922
-0.099219	0.160531	0.044562	0.142838	-0.082391	0.071677	-0.000816	0.016826	0.035721	0.018965	-0.01673	-0.000344
-0.043419	0.126854	0.091149	0.076375	-0.078896	0.120264	0.0558	-0.033677	0.046587	-0.066463	0.003495	0.048587
-0.035689	0.156211	0.055774	0.106169	-0.054889	0.091387	0.00773	0.029357	-0.035375	0.029794	0.024007	-0.028877
-0.079058	0.149744	0.012956	0.126853	-0.065776	0.086058	-0.043369	-0.006467	-0.042818	0.020684	-0.010887	-0.005329
-0.106865	0.165895	0.031996	0.160084	-0.084798	0.097976	-0.027807	0.016151	0.01904	0.033231	-0.019022	0.011918
-0.079805	0.169383	0.084247	0.14937	-0.081074	0.089725	0.02706	0.003488	0.052251	-0.010714	0.003724	-0.008251
-0.035202	0.12131	0.114472	0.061249	-0.075745	0.121238	0.044603	-0.048073	0.030225	-0.088121	0.005329	0.031513
-0.069002	0.149336	0.027316	0.115451	-0.058327	0.077006	-0.0338	0.028026	-0.087156	0.054202	0.017418	-0.044232
-0.128288	0.149336	0.032752	0.139515	-0.091902	0.07712	-0.059286	0	0.005436	0.024064	-0.033575	0.000114
-0.078741	0.161521	0.067629	0.145646	-0.092304	0.0911	0.049547	0.012185	0.034877	0.006131	-0.000402	0.01398
-0.029892	0.125999	0.108551	0.083595	-0.112185	0.119175	0.048849	-0.035522	0.040922	-0.062051	-0.019881	0.028075
-0.040908	0.160807	0.050773	0.137682	-0.059301	0.080902	-0.011016	0.034808	-0.057778	0.054087	0.052884	-0.038273
-0.098463	0.15886	0.051815	0.141005	-0.075516	0.072422	-0.057555	-0.001947	0.001042	0.003323	-0.016215	-0.00848
-0.095076	0.123555	0.090118	0.075459	-0.077808	0.05466	0.003387	-0.035305	0.038303	-0.065546	-0.002292	-0.017762
-0.033956	0.126535	0.127975	0.075802	-0.107258	0.127712	0.06112	0.00298	0.037857	0.000343	-0.02945	0.073052
-0.007738	0.126596	0.118218	0.065317	-0.082506	0.122613	0.026218	6.1e-05	-0.009757	-0.010485	0.024752	-0.005099
-0.050981	0.164655	0.059907	0.122155	-0.064057	0.11717	-0.043243	0.038059	-0.058311	0.056838	0.018449	-0.005443
-0.085469	0.129281	0.087069	0.074198	-0.077636	0.130291	-0.034488	-0.035374	0.027162	-0.047957	-0.013579	0.013121
-0.079678	0.128535	0.111647	0.076203	-0.082277	0.120837	0.005791	-0.000746	0.024578	0.002005	-0.004641	-0.009454
-0.040745	0.128209	0.133836	0.079985	-0.11356	0.131207	0.038933	-0.000326	0.022189	0.003782	-0.031283	0.01037
-0.017661	0.125565	0.114429	0.07712	-0.096257	0.123071	0.023084	-0.002644	-0.019407	-0.002865	0.017303	-0.008136
-0.058021	0.163781	0.057287	0.140203	-0.062911	0.098663	-0.04036	0.038216	-0.057142	0.063083	0.033346	-0.024408
-0.077237	0.125074	0.093346	0.075974	-0.075287	0.124275	-0.019216	-0.038707	0.036059	-0.064229	-0.012376	0.025612
-0.067697	0.129436	0.122024	0.083365	-0.094595	0.124618	0.00954	0.004362	0.028678	0.007391	-0.019308	0.000343
-0.022946	0.130267	0.146198	0.091329	-0.087663	0.138312	0.044751	0.000831	0.024174	0.007964	0.006932	0.013694
-0.003969	0.130324	0.106985	0.081016	-0.078954	0.128113	0.018977	5.7e-05	-0.039213	-0.010313	0.008709	-0.010199
-0.070896	0.162771	0.054737	0.1284	-0.07374	0.091673	-0.066927	0.032447	-0.052248	0.047384	0.005214	-0.03644
-0.079206	0.166888	0.075247	0.147594	-0.093106	0.096773	-0.00831	0.004117	0.02051	0.019194	-0.019366	0.0051
-0.066776	0.131398	0.12606	0.08348	-0.089439	0.126509	0.01243	-0.03549	0.050813	-0.064114	0.003667	0.029736
-0.020673	0.133827	0.149157	0.080329	-0.089095	0.147422	0.046103	0.002429	0.023097	-0.003151	0.000344	0.020913
-0.014174	0.127585	0.124878	0.059702	-0.060562	0.127884	0.006499	-0.006242	-0.024279	-0.020627	0.028533	-0.019538
-0.077913	0.163575	0.063685	0.111612	-0.081417	0.102502	-0.063739	0.03599	-0.061193	0.05191	-0.020855	-0.025382
-0.074727	0.128022	0.111656	0.074771	-0.075401	0.120149	0.003186	-0.035553	0.047971	-0.036841	0.006016	0.017647
-0.036534	0.127844	0.148713	0.084339	-0.124446	0.140145	0.038193	-0.000178	0.037057	0.009568	-0.049045	0.019996
-0.013043	0.12803	0.154179	0.068526	-0.088751	0.132067	0.023491	0.000186	0.005466	-0.015813	0.035695	-0.008078
-0.028457	0.167288	0.093336	0.100783	-0.07437	0.10021	-0.015414	0.039258	-0.060843	0.032257	0.014381	-0.031857
-0.089193	0.126199	0.08255	0.068297	-0.08686	0.114592	-0.060736	-0.041089	-0.010786	-0.032486	-0.01249	0.014382
-0.051312	0.128935	0.112725	0.077693	-0.118889	0.130806	0.037881	0.002736	0.030175	0.009396	-0.032029	0.016214
-0.055709	0.13051	0.145247	0.085543	-0.125249	0.127426	-0.004397	0.001575	0.032522	0.00785	-0.00636	-0.00338
-0.0194	0.129993	0.117309	0.065776	-0.096543	0.147365	0.036309	-0.000517	-0.027938	-0.019767	0.028706	0.019939
-0.06116	0.157527	0.065924	0.10594	-0.094595	0.100898	-0.04176	0.027534	-0.051385	0.040164	0.001948	-0.046467
-0.092453	0.124321	0.08401	0.070932	-0.111268	0.122899	-0.031293	-0.033206	0.018086	-0.035008	-0.016673	0.022001
-0.046941	0.125077	0.113819	0.087491	-0.134702	0.1284	0.045512	0.000756	0.029809	0.016559	-0.023434	0.005501
-0.006429	0.132515	0.125704	0.089267	-0.11081	0.140203	0.040512	0.007438	0.011885	0.001776	0.023892	0.011803
-0.008493	0.119627	0.173557	0.048988	-0.094825	0.15361	-0.002064	-0.012888	0.047853	-0.040279	0.015985	0.013407
-0.073174	0.134134	0.070361	0.077006	-0.083996	0.157449	-0.064681	0.014507	-0.103196	0.028018	0.010829	0.003839
-0.049695	0.131275	0.113077	0.087834	-0.118087	0.139229	0.023479	-0.002859	0.042716	0.010828	-0.034091	-0.01822
-0.009396	0.134945	0.15432	0.102388	-0.126796	0.133385	0.040299	0.00367	0.041243	0.014554	-0.008709	-0.005844
-0.004929	0.128374	0.133571	0.074943	-0.085829	0.146448	0.004467	-0.006571	-0.020749	-0.027445	0.040967	0.013063
-0.072749	0.128734	0.093323	0.066864	-0.081761	0.12479	-0.06782	0.00036	-0.040248	-0.008079	0.004068	-0.021658
-0.078895	0.128802	0.109526	0.077006	-0.107945	0.129374	-0.006146	6.8e-05	0.016203	0.010142	-0.026184	0.004584
-0.043608	0.130325	0.151454	0.078896	-0.138828	0.137567	0.035287	0.001523	0.041928	0.00189	-0.030883	0.008193
-0.016719	0.127039	0.149	0.075401	-0.132754	0.145646	0.026889	-0.003286	-0.002454	-0.003495	0.006074	0.008079
-0.027653	0.125365	0.10791	0.066463	-0.088637	0.143583	-0.010934	-0.001674	-0.04109	-0.008938	0.044117	-0.002063
-0.071695	0.130805	0.118449	0.077006	-0.108862	0.135275	-0.044042	0.00544	0.010539	0.010543	-0.020225	-0.008308
-0.072705	0.133371	0.153898	0.086689	-0.121868	0.136708	-0.00101	0.002566	0.035449	0.009683	-0.013006	0.001433
-0.0124	0.134526	0.150339	0.091559	-0.129374	0.138312	0.060305	0.001155	-0.003559	0.00487	-0.007506	0.001604
-0.037443	0.16953	0.082183	0.144156	-0.092762	0.114706	-0.025043	0.035004	-0.068156	0.052597	0.036612	-0.023606
-0.08378	0.131069	0.120121	0.084282	-0.138541	0.142495	-0.046337	-0.038461	0.037938	-0.059874	-0.045779	0.027789
-0.042587	0.133911	0.15922	0.094882	-0.135046	0.14112	0.041193	0.002842	0.039099	0.0106	0.003495	-0.001375
-0.010518	0.133318	0.157791	0.088064	-0.132582	0.140203	0.032069	-0.000593	-0.001429	-0.006818	0.002464	-0.000917
-0.035492	0.126365	0.106385	0.071792	-0.119347	0.137052	-0.024974	-0.006953	-0.051406	-0.016272	0.013235	-0.003151
-0.068953	0.127569	0.114061	0.084168	-0.112644	0.145531	-0.033461	0.001204	0.007676	0.012376	0.006703	0.008479
-0.050117	0.126017	0.157496	0.099064	-0.139114	0.138598	0.018836	-0.001552	0.043435	0.014896	-0.02647	-0.006933
-0.008182	0.127174	0.17365	0.091559	-0.131207	0.139859	0.041935	0.001157	0.016154	-0.007505	0.007907	0.001261
-0.024155	0.1216	0.126428	0.069385	-0.122097	0.13688	-0.015973	-0.005574	-0.047222	-0.022174	0.00911	-0.002979
-0.064939	0.129047	0.151123	0.064114	-0.131838	0.159225	-0.040784	0.007447	0.024695	-0.005271	-0.009741	0.022345
-0.052353	0.131525	0.164609	0.105653	-0.143239	0.140031	0.012586	0.002478	0.013486	0.041539	-0.011401	-0.019194
-0.038728	0.130564	0.190626	0.099122	-0.137052	0.142666	0.013625	-0.000961	0.026017	-0.006531	0.006187	0.002635
-0.012477	0.123932	0.127853	0.076031	-0.124389	0.134702	0.026251	-0.006632	-0.062773	-0.023091	0.012663	-0.007964
-0.082337	0.118248	0.09547	0.07798	-0.109435	0.137567	-0.06986	-0.005684	-0.032383	0.001949	0.014954	0.002865
-0.083062	0.118692	0.14693	0.090814	-0.148167	0.089553	-0.000725	0.000444	0.05146	0.012834	-0.038732	-0.048014
-0.021149	0.127024	0.17361	0.117514	-0.142666	0.109206	0.061913	0.008332	0.02668	0.0267	0.005501	0.019653
0.014367	0.122742	0.139966	0.085772	-0.124332	0.139057	0.035516	-0.004282	-0.033644	-0.031742	0.018334	0.029851
-0.051921	0.16068	0.078364	0.152006	-0.104851	0.128572	-0.066288	0.037938	-0.061602	0.066234	0.019481	-0.010485
-0.08689	0.120035	0.161112	0.090069	-0.148568	0.09385	-0.034969	-0.040645	0.082748	-0.061937	-0.043717	-0.034722
-0.029801	0.125609	0.158022	0.104164	-0.161689	0.167304	0.057089	0.005574	-0.00309	0.014095	-0.013121	0.073454
-0.022247	0.130763	0.181072	0.118545	-0.153324	0.10021	0.007554	0.005154	0.02305	0.014381	0.008365	-0.067094
0.016857	0.12847	0.142941	0.096142	-0.125707	0.161288	0.039104	-0.002293	-0.038131	-0.022403	0.027617	0.061078
-0.05028	0.1269	0.144093	0.101012	-0.133098	0.163006	-0.067137	-0.00157	0.001152	0.00487	-0.007391	0.001718
-0.010568	0.14031	0.178139	0.123644	-0.134702	0.134129	0.039712	0.01341	0.034046	0.022632	-0.001604	-0.028877
0.010903	0.135759	0.198543	0.117399	-0.143297	0.107888	0.021471	-0.004551	0.020404	-0.006245	-0.008595	-0.026241
0.017808	0.129517	0.127162	0.100325	-0.122155	0.170684	0.006905	-0.006242	-0.071381	-0.017074	0.021142	0.062796
-0.053901	0.127479	0.125043	0.102559	-0.136364	0.167934	-0.071709	-0.002038	-0.002119	0.002234	-0.014209	-0.00275
-0.03338	0.126127	0.183133	0.117055	-0.151433	0.106513	0.020521	-0.001352	0.05809	0.014496	-0.015069	-0.061421
-0.003352	0.137808	0.175327	0.12078	-0.134874	0.171429	0.030028	0.011681	-0.007806	0.003725	0.016559	0.064916
-0.021685	0.131129	0.134658	0.09832	-0.12989	0.158709	-0.018333	-0.006679	-0.040669	-0.02246	0.004984	-0.01272
-0.049842	0.138044	0.137278	0.114763	-0.125936	0.160657	-0.028157	0.006915	0.00262	0.016443	0.003954	0.001948
-0.031247	0.137271	0.181822	0.137739	-0.156131	0.120665	0.018595	-0.000773	0.044544	0.022976	-0.030195	-0.039992
0.018209	0.143901	0.193816	0.132697	-0.149542	0.174466	0.049456	0.00663	0.011994	-0.005042	0.006589	0.053801
-0.004409	0.133228	0.132563	0.104106	-0.13052	0.154756	-0.022618	-0.010673	-0.061253	-0.028591	0.019022	-0.01971
-0.013215	0.094998	-0.021384	-0.044633	-0.050707	0.086517	0	0	0	0	0	0
0.007853	0.126917	-0.050091	0.030711	-0.052139	0.08497	0.021068	0.031919	-0.028707	0.075344	-0.001432	-0.001547
0.028083	0.118616	0.078547	0.040966	-0.081532	0.064458	0.02023	-0.008301	0.128638	0.010255	-0.029393	-0.020512
-0.015998	0.122024	0.101472	-0.00424	-0.101184	0.066005	-0.044081	0.003408	0.022925	-0.045206	-0.019652	0.001547
-0.054719	0.115349	0.074477	0.004927	-0.066807	0.108346	-0.038721	-0.006675	-0.026995	0.009167	0.034377	0.042341
-0.019441	0.121698	-0.053105	0.072021	-0.089038	0.144844	0.035278	0.006349	-0.127582	0.067094	-0.022231	0.036498
0.079545	0.110357	-0.032588	0.026413	-0.095856	0.159282	0.098986	-0.011341	0.020517	-0.045608	-0.006818	0.014438
0.072625	0.118467	0.094099	0.018793	-0.10657	0.141521	-0.00692	0.00811	0.126687	-0.00762	-0.010714	-0.017761
0.057181	0.120478	0.107669	0.018048	-0.103132	0.147938	-0.015444	0.002011	0.01357	-0.000745	0.003438	0.006417
0.009555	0.115565	0.070784	-0.01272	-0.078495	0.151948	-0.047626	-0.004913	-0.036885	-0.030768	0.024637	0.00401
0.019938	0.121119	-0.047909	0.022918	-0.10743	0.170799	0.010383	0.005554	-0.118693	0.035638	-0.028935	0.018851
0.076195	0.126155	-0.027734	0.070302	-0.108346	0.163522	0.056257	0.005036	0.020175	0.047384	-0.000916	-0.007277
0.059875	0.123301	0.094966	0.020856	-0.11356	0.151204	-0.01632	-0.002854	0.1227	-0.049446	-0.005214	-0.012318
0.034109	0.130695	0.126189	0.016387	-0.115165	0.116769	-0.025766	0.007394	0.031223	-0.004469	-0.001605	-0.034435
0.007697	0.125764	0.011874	0.013063	-0.112472	0.143984	-0.026412	-0.004931	-0.114315	-0.003324	0.002693	0.027215
0.020148	0.130621	-0.039581	0.070474	-0.103132	0.179221	0.012451	0.004857	-0.051455	0.057411	0.00934	0.035237
0.067764	0.124498	-0.042945	0.034148	-0.110237	0.177674	0.047616	-0.006123	-0.003364	-0.036326	-0.007105	-0.001547
0.069039	0.146669	0.027497	0.011001	-0.12565	0.117571	0.001275	0.022171	0.070442	-0.023147	-0.015413	-0.060103
0.059597	0.150223	0.060139	0.010428	-0.118201	0.10508	-0.009442	0.003554	0.032642	-0.000573	0.007449	-0.012491
0.011797	0.127689	0.088949	0.000573	-0.120149	0.139343	-0.0478	-0.022534	0.02881	-0.009855	-0.001948	0.034263
0.017637	0.126816	-0.027531	0	-0.119462	0.186039	0.00584	-0.000873	-0.11648	-0.000573	0.000687	0.046696
0.082806	0.122332	-0.038123	0.018163	-0.079928	0.166845	0.065169	-0.004484	-0.010592	0.018163	0.039534	-0.019194
0.067544	0.125321	0.061662	0.01484	-0.067781	0.107601	-0.015262	0.002989	0.099785	-0.003323	0.012147	-0.059244
0.013265	0.125801	0.102565	0	-0.095627	0.138828	-0.054279	0.00048	0.040903	-0.01484	-0.027846	0.031227
-0.007044	0.12692	-0.021546	0	-0.10319	0.163408	-0.020309	0.001119	-0.124111	0	-0.007563	0.02458
0.017288	0.129924	-0.075637	0.054087	-0.096944	0.176586	0.024332	0.003004	-0.054091	0.054087	0.006246	0.013178
0.062067	0.136851	-0.037618	0.038159	-0.106284	0.173606	0.044779	0.006927	0.038019	-0.015928	-0.00934	-0.00298
0.017218	0.117445	0.032472	0	-0.102445	0.177617	-0.044849	-0.019406	0.07009	-0.038159	0.003839	0.004011
-0.015198	0.121038	-0.021252	0	-0.113961	0.182659	-0.032416	0.003593	-0.053724	0	-0.011516	0.005042
0.019202	0.129567	-0.100101	0.059874	-0.103877	0.196811	0.0344	0.008529	-0.078849	0.059874	0.010084	0.014152
0.066919	0.131209	-0.06469	0.060734	-0.103304	0.195608	0.047717	0.001642	0.035411	0.00086	0.000573	-0.001203
0.056681	0.138877	-0.039979	0.038904	-0.161975	0.196696	-0.010238	0.007668	0.024711	-0.02183	-0.058671	0.001088
0.017002	0.139113	-0.045444	0.029393	-0.171085	0.184091	-0.039679	0.000236	-0.005465	-0.009511	-0.00911	-0.012605
0.017699	0.119351	-0.11873	0	-0.140948	0.189305	0.000697	-0.019762	-0.073286	-0.029393	0.030137	0.005214
0.059195	0.124031	-0.080891	0.063369	-0.116368	0.195608	0.041496	0.00468	0.037839	0.063369	0.02458	0.006303
0.039738	0.134773	-0.038684	0.050649	-0.154126	0.180367	-0.019457	0.010742	0.042207	-0.01272	-0.037758	-0.015241
-0.001647	0.120608	-0.101261	0	-0.143182	0.209473	-0.041385	-0.014165	-0.062577	-0.050649	0.010944	0.029106
0.017288	0.108664	-0.142787	0.07351	-0.138312	0.185237	0.018935	-0.011944	-0.041526	0.07351	0.00487	-0.024236
0.018411	0.101673	-0.078598	0.076433	-0.132984	0.19429	0.001123	-0.006991	0.064189	0.002923	0.005328	0.009053
0.0175	0.128674	-0.027411	0.076891	-0.123702	0.183862	-0.000911	0.027001	0.051187	0.000458	0.009282	-0.010428
0.016988	0.133354	-0.035283	0.071276	-0.13539	0.177846	-0.000512	0.00468	-0.007872	-0.005615	-0.011688	-0.006016
-0.011593	0.12848	-0.092318	0.087204	-0.123988	0.185352	-0.028581	-0.004874	-0.057035	0.015928	0.011402	0.007506
0.015172	0.115438	-0.0842	0.058671	-0.14026	0.163694	0.026765	-0.013042	0.008118	-0.028533	-0.016272	-0.021658
